state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,params
2,316,,"{'loss': 9.402970603291104, 'status': 'ok'}","{'tid': 316, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [316], 'd_hidden': [316], 'learning_rate': [316], 'num_hidden_layers': [316], 'seasonality_reg': [316], 'trend_reg': [316]}, 'vals': {'ar_reg': [0.0019303271787673138], 'd_hidden': [19.0], 'learning_rate': [0.0003710083841926024], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.01253546971940913], 'trend_reg': [0.000143477541843306]}}",,,0,2023-05-16 11:49:33.688,2023-05-16 11:50:18.526,9.402970603291104,"{'ar_reg': [0.0019303271787673138], 'd_hidden': [19.0], 'learning_rate': [0.0003710083841926024], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.01253546971940913], 'trend_reg': [0.000143477541843306]}"
2,735,,"{'loss': 9.406146817323501, 'status': 'ok'}","{'tid': 735, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [735], 'd_hidden': [735], 'learning_rate': [735], 'num_hidden_layers': [735], 'seasonality_reg': [735], 'trend_reg': [735]}, 'vals': {'ar_reg': [0.0021645490079257126], 'd_hidden': [5.0], 'learning_rate': [0.001918639127429369], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.41941105747986207], 'trend_reg': [0.015399060052071815]}}",,,0,2023-05-16 17:13:45.123,2023-05-16 17:14:31.189,9.406146817323501,"{'ar_reg': [0.0021645490079257126], 'd_hidden': [5.0], 'learning_rate': [0.001918639127429369], 'num_hidden_layers': [24.0], 'seasonality_reg': [0.41941105747986207], 'trend_reg': [0.015399060052071815]}"
2,703,,"{'loss': 9.419856442603244, 'status': 'ok'}","{'tid': 703, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [703], 'd_hidden': [703], 'learning_rate': [703], 'num_hidden_layers': [703], 'seasonality_reg': [703], 'trend_reg': [703]}, 'vals': {'ar_reg': [0.0014199628607179462], 'd_hidden': [21.0], 'learning_rate': [0.005539714915577882], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.01238423200784121], 'trend_reg': [0.07121730118902196]}}",,,0,2023-05-16 16:48:45.405,2023-05-16 16:49:32.487,9.419856442603244,"{'ar_reg': [0.0014199628607179462], 'd_hidden': [21.0], 'learning_rate': [0.005539714915577882], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.01238423200784121], 'trend_reg': [0.07121730118902196]}"
2,473,,"{'loss': 9.436439878699659, 'status': 'ok'}","{'tid': 473, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [473], 'd_hidden': [473], 'learning_rate': [473], 'num_hidden_layers': [473], 'seasonality_reg': [473], 'trend_reg': [473]}, 'vals': {'ar_reg': [0.006964604994185385], 'd_hidden': [1.0], 'learning_rate': [0.0007281208236886338], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.022686114528099932], 'trend_reg': [0.0007183132423369732]}}",,,0,2023-05-16 13:47:27.146,2023-05-16 13:48:12.389,9.436439878699659,"{'ar_reg': [0.006964604994185385], 'd_hidden': [1.0], 'learning_rate': [0.0007281208236886338], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.022686114528099932], 'trend_reg': [0.0007183132423369732]}"
2,165,,"{'loss': 9.44090282516446, 'status': 'ok'}","{'tid': 165, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [165], 'd_hidden': [165], 'learning_rate': [165], 'num_hidden_layers': [165], 'seasonality_reg': [165], 'trend_reg': [165]}, 'vals': {'ar_reg': [0.004248779965345392], 'd_hidden': [44.0], 'learning_rate': [0.006233184148850533], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.00041088039778101074], 'trend_reg': [0.024198259689777915]}}",,,0,2023-05-16 09:56:24.923,2023-05-16 09:57:10.603,9.44090282516446,"{'ar_reg': [0.004248779965345392], 'd_hidden': [44.0], 'learning_rate': [0.006233184148850533], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.00041088039778101074], 'trend_reg': [0.024198259689777915]}"
2,244,,"{'loss': 9.4458740428012, 'status': 'ok'}","{'tid': 244, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [244], 'd_hidden': [244], 'learning_rate': [244], 'num_hidden_layers': [244], 'seasonality_reg': [244], 'trend_reg': [244]}, 'vals': {'ar_reg': [0.0046053008415552505], 'd_hidden': [17.0], 'learning_rate': [0.001466999312661182], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.20782894453107517], 'trend_reg': [0.03927996054897775]}}",,,0,2023-05-16 10:55:31.220,2023-05-16 10:56:15.748,9.4458740428012,"{'ar_reg': [0.0046053008415552505], 'd_hidden': [17.0], 'learning_rate': [0.001466999312661182], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.20782894453107517], 'trend_reg': [0.03927996054897775]}"
2,760,,"{'loss': 9.45905777535617, 'status': 'ok'}","{'tid': 760, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [760], 'd_hidden': [760], 'learning_rate': [760], 'num_hidden_layers': [760], 'seasonality_reg': [760], 'trend_reg': [760]}, 'vals': {'ar_reg': [0.00021395758588142047], 'd_hidden': [12.0], 'learning_rate': [0.0066500433020206424], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.061245235728894204], 'trend_reg': [0.0059341231995878214]}}",,,0,2023-05-16 17:34:37.189,2023-05-16 17:35:29.485,9.45905777535617,"{'ar_reg': [0.00021395758588142047], 'd_hidden': [12.0], 'learning_rate': [0.0066500433020206424], 'num_hidden_layers': [27.0], 'seasonality_reg': [0.061245235728894204], 'trend_reg': [0.0059341231995878214]}"
2,1,,"{'loss': 9.466013807391185, 'status': 'ok'}","{'tid': 1, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [1], 'd_hidden': [1], 'learning_rate': [1], 'num_hidden_layers': [1], 'seasonality_reg': [1], 'trend_reg': [1]}, 'vals': {'ar_reg': [2.5859815787666096], 'd_hidden': [29.0], 'learning_rate': [0.0011496423118843545], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.0012150871532260307], 'trend_reg': [0.00034282401277872066]}}",,,0,2023-05-16 07:48:13.601,2023-05-16 07:49:06.902,9.466013807391185,"{'ar_reg': [2.5859815787666096], 'd_hidden': [29.0], 'learning_rate': [0.0011496423118843545], 'num_hidden_layers': [19.0], 'seasonality_reg': [0.0012150871532260307], 'trend_reg': [0.00034282401277872066]}"
2,216,,"{'loss': 9.46640344028309, 'status': 'ok'}","{'tid': 216, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [216], 'd_hidden': [216], 'learning_rate': [216], 'num_hidden_layers': [216], 'seasonality_reg': [216], 'trend_reg': [216]}, 'vals': {'ar_reg': [0.6135757796309155], 'd_hidden': [12.0], 'learning_rate': [0.0011316357754786299], 'num_hidden_layers': [1.0], 'seasonality_reg': [0.0002469912585652299], 'trend_reg': [0.015874345575474083]}}",,,0,2023-05-16 10:34:35.735,2023-05-16 10:35:20.600,9.46640344028309,"{'ar_reg': [0.6135757796309155], 'd_hidden': [12.0], 'learning_rate': [0.0011316357754786299], 'num_hidden_layers': [1.0], 'seasonality_reg': [0.0002469912585652299], 'trend_reg': [0.015874345575474083]}"
2,380,,"{'loss': 9.483127008970774, 'status': 'ok'}","{'tid': 380, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [380], 'd_hidden': [380], 'learning_rate': [380], 'num_hidden_layers': [380], 'seasonality_reg': [380], 'trend_reg': [380]}, 'vals': {'ar_reg': [0.00019204433273642716], 'd_hidden': [13.0], 'learning_rate': [0.0002887331007715517], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.12618635340659484], 'trend_reg': [0.023564705743499108]}}",,,0,2023-05-16 12:37:38.085,2023-05-16 12:38:23.519,9.483127008970774,"{'ar_reg': [0.00019204433273642716], 'd_hidden': [13.0], 'learning_rate': [0.0002887331007715517], 'num_hidden_layers': [21.0], 'seasonality_reg': [0.12618635340659484], 'trend_reg': [0.023564705743499108]}"
2,108,,"{'loss': 9.496690124686301, 'status': 'ok'}","{'tid': 108, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [108], 'd_hidden': [108], 'learning_rate': [108], 'num_hidden_layers': [108], 'seasonality_reg': [108], 'trend_reg': [108]}, 'vals': {'ar_reg': [0.009532830758987462], 'd_hidden': [23.0], 'learning_rate': [0.005423825785191402], 'num_hidden_layers': [29.0], 'seasonality_reg': [1.5588052613261159], 'trend_reg': [0.008096713704069542]}}",,,0,2023-05-16 09:13:22.774,2023-05-16 09:14:08.291,9.496690124686301,"{'ar_reg': [0.009532830758987462], 'd_hidden': [23.0], 'learning_rate': [0.005423825785191402], 'num_hidden_layers': [29.0], 'seasonality_reg': [1.5588052613261159], 'trend_reg': [0.008096713704069542]}"
2,504,,"{'loss': 9.51117265870219, 'status': 'ok'}","{'tid': 504, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [504], 'd_hidden': [504], 'learning_rate': [504], 'num_hidden_layers': [504], 'seasonality_reg': [504], 'trend_reg': [504]}, 'vals': {'ar_reg': [0.0001233730808845205], 'd_hidden': [14.0], 'learning_rate': [0.0008001435920698457], 'num_hidden_layers': [24.0], 'seasonality_reg': [5.838163484606795], 'trend_reg': [0.00034125516512804806]}}",,,0,2023-05-16 14:10:39.259,2023-05-16 14:11:24.261,9.51117265870219,"{'ar_reg': [0.0001233730808845205], 'd_hidden': [14.0], 'learning_rate': [0.0008001435920698457], 'num_hidden_layers': [24.0], 'seasonality_reg': [5.838163484606795], 'trend_reg': [0.00034125516512804806]}"
2,339,,"{'loss': 9.51228855642803, 'status': 'ok'}","{'tid': 339, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [339], 'd_hidden': [339], 'learning_rate': [339], 'num_hidden_layers': [339], 'seasonality_reg': [339], 'trend_reg': [339]}, 'vals': {'ar_reg': [0.0006128540447774692], 'd_hidden': [3.0], 'learning_rate': [0.0012544915512313697], 'num_hidden_layers': [24.0], 'seasonality_reg': [2.123526699762033], 'trend_reg': [0.009070286306146352]}}",,,0,2023-05-16 12:06:51.491,2023-05-16 12:07:36.444,9.51228855642803,"{'ar_reg': [0.0006128540447774692], 'd_hidden': [3.0], 'learning_rate': [0.0012544915512313697], 'num_hidden_layers': [24.0], 'seasonality_reg': [2.123526699762033], 'trend_reg': [0.009070286306146352]}"
2,309,,"{'loss': 9.522776168298348, 'status': 'ok'}","{'tid': 309, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [309], 'd_hidden': [309], 'learning_rate': [309], 'num_hidden_layers': [309], 'seasonality_reg': [309], 'trend_reg': [309]}, 'vals': {'ar_reg': [0.0026003993209870397], 'd_hidden': [15.0], 'learning_rate': [0.0066774094750983335], 'num_hidden_layers': [12.0], 'seasonality_reg': [0.05444144595032694], 'trend_reg': [0.17748331095577852]}}",,,0,2023-05-16 11:44:18.461,2023-05-16 11:45:03.320,9.522776168298348,"{'ar_reg': [0.0026003993209870397], 'd_hidden': [15.0], 'learning_rate': [0.0066774094750983335], 'num_hidden_layers': [12.0], 'seasonality_reg': [0.05444144595032694], 'trend_reg': [0.17748331095577852]}"
2,652,,"{'loss': 9.52864879510302, 'status': 'ok'}","{'tid': 652, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [652], 'd_hidden': [652], 'learning_rate': [652], 'num_hidden_layers': [652], 'seasonality_reg': [652], 'trend_reg': [652]}, 'vals': {'ar_reg': [0.00010152964906068233], 'd_hidden': [15.0], 'learning_rate': [0.004913956471051691], 'num_hidden_layers': [17.0], 'seasonality_reg': [8.86760116425961], 'trend_reg': [0.009423610502663476]}}",,,0,2023-05-16 16:05:36.056,2023-05-16 16:06:28.996,9.52864879510302,"{'ar_reg': [0.00010152964906068233], 'd_hidden': [15.0], 'learning_rate': [0.004913956471051691], 'num_hidden_layers': [17.0], 'seasonality_reg': [8.86760116425961], 'trend_reg': [0.009423610502663476]}"
2,104,,"{'loss': 9.53142512075492, 'status': 'ok'}","{'tid': 104, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [104], 'd_hidden': [104], 'learning_rate': [104], 'num_hidden_layers': [104], 'seasonality_reg': [104], 'trend_reg': [104]}, 'vals': {'ar_reg': [6.630717492992583], 'd_hidden': [25.0], 'learning_rate': [0.007127783402663803], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.00570015205922697], 'trend_reg': [0.045693567572668466]}}",,,0,2023-05-16 09:10:20.131,2023-05-16 09:11:05.826,9.53142512075492,"{'ar_reg': [6.630717492992583], 'd_hidden': [25.0], 'learning_rate': [0.007127783402663803], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.00570015205922697], 'trend_reg': [0.045693567572668466]}"
2,478,,"{'loss': 9.532147748417573, 'status': 'ok'}","{'tid': 478, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [478], 'd_hidden': [478], 'learning_rate': [478], 'num_hidden_layers': [478], 'seasonality_reg': [478], 'trend_reg': [478]}, 'vals': {'ar_reg': [0.0015841966661289339], 'd_hidden': [26.0], 'learning_rate': [0.0005624224614781573], 'num_hidden_layers': [27.0], 'seasonality_reg': [7.974582657533599], 'trend_reg': [0.027983521518842903]}}",,,0,2023-05-16 13:51:12.257,2023-05-16 13:51:57.075,9.532147748417573,"{'ar_reg': [0.0015841966661289339], 'd_hidden': [26.0], 'learning_rate': [0.0005624224614781573], 'num_hidden_layers': [27.0], 'seasonality_reg': [7.974582657533599], 'trend_reg': [0.027983521518842903]}"
2,154,,"{'loss': 9.538216433865076, 'status': 'ok'}","{'tid': 154, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [154], 'd_hidden': [154], 'learning_rate': [154], 'num_hidden_layers': [154], 'seasonality_reg': [154], 'trend_reg': [154]}, 'vals': {'ar_reg': [0.0010773930498242364], 'd_hidden': [27.0], 'learning_rate': [0.001364485061681248], 'num_hidden_layers': [8.0], 'seasonality_reg': [0.5180620143126925], 'trend_reg': [0.000359812196980758]}}",,,0,2023-05-16 09:48:13.903,2023-05-16 09:48:58.670,9.538216433865076,"{'ar_reg': [0.0010773930498242364], 'd_hidden': [27.0], 'learning_rate': [0.001364485061681248], 'num_hidden_layers': [8.0], 'seasonality_reg': [0.5180620143126925], 'trend_reg': [0.000359812196980758]}"
2,412,,"{'loss': 9.543318450565485, 'status': 'ok'}","{'tid': 412, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [412], 'd_hidden': [412], 'learning_rate': [412], 'num_hidden_layers': [412], 'seasonality_reg': [412], 'trend_reg': [412]}, 'vals': {'ar_reg': [0.001584036326239056], 'd_hidden': [12.0], 'learning_rate': [0.0037371564093365986], 'num_hidden_layers': [11.0], 'seasonality_reg': [0.2085725605990339], 'trend_reg': [0.0010171407700949884]}}",,,0,2023-05-16 13:01:39.549,2023-05-16 13:02:24.215,9.543318450565485,"{'ar_reg': [0.001584036326239056], 'd_hidden': [12.0], 'learning_rate': [0.0037371564093365986], 'num_hidden_layers': [11.0], 'seasonality_reg': [0.2085725605990339], 'trend_reg': [0.0010171407700949884]}"
2,268,,"{'loss': 9.575076469250599, 'status': 'ok'}","{'tid': 268, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [268], 'd_hidden': [268], 'learning_rate': [268], 'num_hidden_layers': [268], 'seasonality_reg': [268], 'trend_reg': [268]}, 'vals': {'ar_reg': [0.002388875513430583], 'd_hidden': [39.0], 'learning_rate': [0.000638942544675435], 'num_hidden_layers': [3.0], 'seasonality_reg': [3.3860442839995772], 'trend_reg': [0.06209532563337125]}}",,,0,2023-05-16 11:13:33.505,2023-05-16 11:14:17.999,9.575076469250599,"{'ar_reg': [0.002388875513430583], 'd_hidden': [39.0], 'learning_rate': [0.000638942544675435], 'num_hidden_layers': [3.0], 'seasonality_reg': [3.3860442839995772], 'trend_reg': [0.06209532563337125]}"
2,147,,"{'loss': 9.576192069705895, 'status': 'ok'}","{'tid': 147, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [147], 'd_hidden': [147], 'learning_rate': [147], 'num_hidden_layers': [147], 'seasonality_reg': [147], 'trend_reg': [147]}, 'vals': {'ar_reg': [0.0012178031844348467], 'd_hidden': [29.0], 'learning_rate': [0.001574428536544038], 'num_hidden_layers': [1.0], 'seasonality_reg': [6.924814191414399], 'trend_reg': [0.0018269283675989162]}}",,,0,2023-05-16 09:43:00.994,2023-05-16 09:43:45.463,9.576192069705895,"{'ar_reg': [0.0012178031844348467], 'd_hidden': [29.0], 'learning_rate': [0.001574428536544038], 'num_hidden_layers': [1.0], 'seasonality_reg': [6.924814191414399], 'trend_reg': [0.0018269283675989162]}"
2,728,,"{'loss': 9.585648923077228, 'status': 'ok'}","{'tid': 728, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [728], 'd_hidden': [728], 'learning_rate': [728], 'num_hidden_layers': [728], 'seasonality_reg': [728], 'trend_reg': [728]}, 'vals': {'ar_reg': [0.0009951745874363432], 'd_hidden': [11.0], 'learning_rate': [0.0012948172675227864], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.2413463540170305], 'trend_reg': [0.00418175656287577]}}",,,0,2023-05-16 17:08:26.218,2023-05-16 17:09:13.571,9.585648923077228,"{'ar_reg': [0.0009951745874363432], 'd_hidden': [11.0], 'learning_rate': [0.0012948172675227864], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.2413463540170305], 'trend_reg': [0.00418175656287577]}"
2,663,,"{'loss': 9.586087356872023, 'status': 'ok'}","{'tid': 663, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [663], 'd_hidden': [663], 'learning_rate': [663], 'num_hidden_layers': [663], 'seasonality_reg': [663], 'trend_reg': [663]}, 'vals': {'ar_reg': [0.0006651589381695768], 'd_hidden': [4.0], 'learning_rate': [0.0010656135823192707], 'num_hidden_layers': [19.0], 'seasonality_reg': [9.78277325046804], 'trend_reg': [0.004801970875296613]}}",,,0,2023-05-16 16:15:22.313,2023-05-16 16:16:16.732,9.586087356872023,"{'ar_reg': [0.0006651589381695768], 'd_hidden': [4.0], 'learning_rate': [0.0010656135823192707], 'num_hidden_layers': [19.0], 'seasonality_reg': [9.78277325046804], 'trend_reg': [0.004801970875296613]}"
2,798,,"{'loss': 9.595803290010767, 'status': 'ok'}","{'tid': 798, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [798], 'd_hidden': [798], 'learning_rate': [798], 'num_hidden_layers': [798], 'seasonality_reg': [798], 'trend_reg': [798]}, 'vals': {'ar_reg': [0.0002465541172850865], 'd_hidden': [21.0], 'learning_rate': [0.005394089788720461], 'num_hidden_layers': [22.0], 'seasonality_reg': [0.8211915843129791], 'trend_reg': [0.001479808305938704]}}",,,0,2023-05-16 18:07:31.058,2023-05-16 18:08:16.950,9.595803290010767,"{'ar_reg': [0.0002465541172850865], 'd_hidden': [21.0], 'learning_rate': [0.005394089788720461], 'num_hidden_layers': [22.0], 'seasonality_reg': [0.8211915843129791], 'trend_reg': [0.001479808305938704]}"
2,610,,"{'loss': 9.611310687523057, 'status': 'ok'}","{'tid': 610, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [610], 'd_hidden': [610], 'learning_rate': [610], 'num_hidden_layers': [610], 'seasonality_reg': [610], 'trend_reg': [610]}, 'vals': {'ar_reg': [0.0006059424902940151], 'd_hidden': [18.0], 'learning_rate': [0.004994959019288249], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.48449588600284427], 'trend_reg': [0.002986672183527183]}}",,,0,2023-05-16 15:31:18.821,2023-05-16 15:32:11.967,9.611310687523057,"{'ar_reg': [0.0006059424902940151], 'd_hidden': [18.0], 'learning_rate': [0.004994959019288249], 'num_hidden_layers': [13.0], 'seasonality_reg': [0.48449588600284427], 'trend_reg': [0.002986672183527183]}"
2,449,,"{'loss': 9.61875986998305, 'status': 'ok'}","{'tid': 449, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [449], 'd_hidden': [449], 'learning_rate': [449], 'num_hidden_layers': [449], 'seasonality_reg': [449], 'trend_reg': [449]}, 'vals': {'ar_reg': [0.0007871971287021696], 'd_hidden': [20.0], 'learning_rate': [0.0005558425618121154], 'num_hidden_layers': [30.0], 'seasonality_reg': [0.019047220041541576], 'trend_reg': [0.04493410621995056]}}",,,0,2023-05-16 13:29:24.704,2023-05-16 13:30:09.387,9.61875986998305,"{'ar_reg': [0.0007871971287021696], 'd_hidden': [20.0], 'learning_rate': [0.0005558425618121154], 'num_hidden_layers': [30.0], 'seasonality_reg': [0.019047220041541576], 'trend_reg': [0.04493410621995056]}"
2,628,,"{'loss': 9.627532208541554, 'status': 'ok'}","{'tid': 628, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [628], 'd_hidden': [628], 'learning_rate': [628], 'num_hidden_layers': [628], 'seasonality_reg': [628], 'trend_reg': [628]}, 'vals': {'ar_reg': [0.0001437194247101766], 'd_hidden': [14.0], 'learning_rate': [0.004742899465749924], 'num_hidden_layers': [21.0], 'seasonality_reg': [2.6928357815445194], 'trend_reg': [0.0006720184998481113]}}",,,0,2023-05-16 15:46:25.754,2023-05-16 15:47:11.683,9.627532208541554,"{'ar_reg': [0.0001437194247101766], 'd_hidden': [14.0], 'learning_rate': [0.004742899465749924], 'num_hidden_layers': [21.0], 'seasonality_reg': [2.6928357815445194], 'trend_reg': [0.0006720184998481113]}"
2,248,,"{'loss': 9.629148627025364, 'status': 'ok'}","{'tid': 248, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [248], 'd_hidden': [248], 'learning_rate': [248], 'num_hidden_layers': [248], 'seasonality_reg': [248], 'trend_reg': [248]}, 'vals': {'ar_reg': [0.0008908279112943656], 'd_hidden': [40.0], 'learning_rate': [0.005110159747118141], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.08847959425385427], 'trend_reg': [3.7903886450121544]}}",,,0,2023-05-16 10:58:32.810,2023-05-16 10:59:18.687,9.629148627025364,"{'ar_reg': [0.0008908279112943656], 'd_hidden': [40.0], 'learning_rate': [0.005110159747118141], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.08847959425385427], 'trend_reg': [3.7903886450121544]}"
2,779,,"{'loss': 9.632123992589333, 'status': 'ok'}","{'tid': 779, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [779], 'd_hidden': [779], 'learning_rate': [779], 'num_hidden_layers': [779], 'seasonality_reg': [779], 'trend_reg': [779]}, 'vals': {'ar_reg': [0.0019997051604091405], 'd_hidden': [26.0], 'learning_rate': [0.000682006482270007], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.14337017695027915], 'trend_reg': [0.00031846640978214116]}}",,,0,2023-05-16 17:51:40.784,2023-05-16 17:52:34.842,9.632123992589333,"{'ar_reg': [0.0019997051604091405], 'd_hidden': [26.0], 'learning_rate': [0.000682006482270007], 'num_hidden_layers': [26.0], 'seasonality_reg': [0.14337017695027915], 'trend_reg': [0.00031846640978214116]}"
2,616,,"{'loss': 9.64744739493418, 'status': 'ok'}","{'tid': 616, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [616], 'd_hidden': [616], 'learning_rate': [616], 'num_hidden_layers': [616], 'seasonality_reg': [616], 'trend_reg': [616]}, 'vals': {'ar_reg': [0.0007735562875910892], 'd_hidden': [19.0], 'learning_rate': [0.0007682807167480734], 'num_hidden_layers': [25.0], 'seasonality_reg': [1.5618985405328984], 'trend_reg': [0.0006795108754958006]}}",,,0,2023-05-16 15:36:38.960,2023-05-16 15:37:32.171,9.64744739493418,"{'ar_reg': [0.0007735562875910892], 'd_hidden': [19.0], 'learning_rate': [0.0007682807167480734], 'num_hidden_layers': [25.0], 'seasonality_reg': [1.5618985405328984], 'trend_reg': [0.0006795108754958006]}"
2,730,,"{'loss': 9.653911355410614, 'status': 'ok'}","{'tid': 730, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [730], 'd_hidden': [730], 'learning_rate': [730], 'num_hidden_layers': [730], 'seasonality_reg': [730], 'trend_reg': [730]}, 'vals': {'ar_reg': [0.0014909391930128773], 'd_hidden': [4.0], 'learning_rate': [0.0009931410945073118], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.0984957206446405], 'trend_reg': [0.04559360387911593]}}",,,0,2023-05-16 17:09:58.281,2023-05-16 17:10:43.738,9.653911355410614,"{'ar_reg': [0.0014909391930128773], 'd_hidden': [4.0], 'learning_rate': [0.0009931410945073118], 'num_hidden_layers': [23.0], 'seasonality_reg': [0.0984957206446405], 'trend_reg': [0.04559360387911593]}"
2,705,,"{'loss': 9.658321640421407, 'status': 'ok'}","{'tid': 705, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [705], 'd_hidden': [705], 'learning_rate': [705], 'num_hidden_layers': [705], 'seasonality_reg': [705], 'trend_reg': [705]}, 'vals': {'ar_reg': [0.001076479460526136], 'd_hidden': [20.0], 'learning_rate': [0.0004817513003121601], 'num_hidden_layers': [15.0], 'seasonality_reg': [1.2345063422934668], 'trend_reg': [0.009437943220834263]}}",,,0,2023-05-16 16:50:19.606,2023-05-16 16:51:06.489,9.658321640421407,"{'ar_reg': [0.001076479460526136], 'd_hidden': [20.0], 'learning_rate': [0.0004817513003121601], 'num_hidden_layers': [15.0], 'seasonality_reg': [1.2345063422934668], 'trend_reg': [0.009437943220834263]}"
2,345,,"{'loss': 9.660118728440375, 'status': 'ok'}","{'tid': 345, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [345], 'd_hidden': [345], 'learning_rate': [345], 'num_hidden_layers': [345], 'seasonality_reg': [345], 'trend_reg': [345]}, 'vals': {'ar_reg': [0.0004844981169186286], 'd_hidden': [6.0], 'learning_rate': [0.0007116219078939036], 'num_hidden_layers': [21.0], 'seasonality_reg': [1.6501591041478074], 'trend_reg': [0.011169487059549937]}}",,,0,2023-05-16 12:11:22.151,2023-05-16 12:12:07.015,9.660118728440375,"{'ar_reg': [0.0004844981169186286], 'd_hidden': [6.0], 'learning_rate': [0.0007116219078939036], 'num_hidden_layers': [21.0], 'seasonality_reg': [1.6501591041478074], 'trend_reg': [0.011169487059549937]}"
