state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,params,parameters
2,317,,"{'loss': 8.254269619771154, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.004581435997855908, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.027518420790927582, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=5.0, ar_reg=1.9402412134050442, learning_rate=0.003162319627008914, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 317, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [317], 'd_hidden': [317], 'learning_rate': [317], 'num_hidden_layers': [317], 'seasonality_reg': [317], 'trend_reg': [317]}, 'vals': {'ar_reg': [1.9402412134050442], 'd_hidden': [5.0], 'learning_rate': [0.003162319627008914], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.027518420790927582], 'trend_reg': [0.004581435997855908]}}",,,0,2023-05-18 06:06:12.821,2023-05-18 06:06:54.892,8.254269619771154,"{'ar_reg': [1.9402412134050442], 'd_hidden': [5.0], 'learning_rate': [0.003162319627008914], 'num_hidden_layers': [3.0], 'seasonality_reg': [0.027518420790927582], 'trend_reg': [0.004581435997855908]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.004581435997855908, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.027518420790927582, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=5.0, ar_reg=1.9402412134050442, learning_rate=0.003162319627008914, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,783,,"{'loss': 8.254539718116076, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0015389228297782087, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=5.851318843450277, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=11.0, d_hidden=41.0, ar_reg=1.7265929797998671, learning_rate=0.0026348391831792143, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 783, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [783], 'd_hidden': [783], 'learning_rate': [783], 'num_hidden_layers': [783], 'seasonality_reg': [783], 'trend_reg': [783]}, 'vals': {'ar_reg': [1.7265929797998671], 'd_hidden': [41.0], 'learning_rate': [0.0026348391831792143], 'num_hidden_layers': [11.0], 'seasonality_reg': [5.851318843450277], 'trend_reg': [0.0015389228297782087]}}",,,0,2023-05-18 11:35:14.622,2023-05-18 11:35:54.372,8.254539718116076,"{'ar_reg': [1.7265929797998671], 'd_hidden': [41.0], 'learning_rate': [0.0026348391831792143], 'num_hidden_layers': [11.0], 'seasonality_reg': [5.851318843450277], 'trend_reg': [0.0015389228297782087]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0015389228297782087, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=5.851318843450277, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=11.0, d_hidden=41.0, ar_reg=1.7265929797998671, learning_rate=0.0026348391831792143, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,695,,"{'loss': 8.255044364212964, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.00535967146936531, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=3.610191790648247, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=11.0, d_hidden=44.0, ar_reg=1.1814506380288783, learning_rate=0.0026414125171986672, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 695, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [695], 'd_hidden': [695], 'learning_rate': [695], 'num_hidden_layers': [695], 'seasonality_reg': [695], 'trend_reg': [695]}, 'vals': {'ar_reg': [1.1814506380288783], 'd_hidden': [44.0], 'learning_rate': [0.0026414125171986672], 'num_hidden_layers': [11.0], 'seasonality_reg': [3.610191790648247], 'trend_reg': [0.00535967146936531]}}",,,0,2023-05-18 10:36:45.831,2023-05-18 10:37:25.911,8.255044364212964,"{'ar_reg': [1.1814506380288783], 'd_hidden': [44.0], 'learning_rate': [0.0026414125171986672], 'num_hidden_layers': [11.0], 'seasonality_reg': [3.610191790648247], 'trend_reg': [0.00535967146936531]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.00535967146936531, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=3.610191790648247, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=11.0, d_hidden=44.0, ar_reg=1.1814506380288783, learning_rate=0.0026414125171986672, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,396,,"{'loss': 8.255057824896058, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.02346071723311694, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.03362217231184151, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=4.0, d_hidden=1.0, ar_reg=2.0270921979541225, learning_rate=0.0026941382355503384, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 396, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [396], 'd_hidden': [396], 'learning_rate': [396], 'num_hidden_layers': [396], 'seasonality_reg': [396], 'trend_reg': [396]}, 'vals': {'ar_reg': [2.0270921979541225], 'd_hidden': [1.0], 'learning_rate': [0.0026941382355503384], 'num_hidden_layers': [4.0], 'seasonality_reg': [0.03362217231184151], 'trend_reg': [0.02346071723311694]}}",,,0,2023-05-18 07:07:48.806,2023-05-18 07:08:37.363,8.255057824896058,"{'ar_reg': [2.0270921979541225], 'd_hidden': [1.0], 'learning_rate': [0.0026941382355503384], 'num_hidden_layers': [4.0], 'seasonality_reg': [0.03362217231184151], 'trend_reg': [0.02346071723311694]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.02346071723311694, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.03362217231184151, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=4.0, d_hidden=1.0, ar_reg=2.0270921979541225, learning_rate=0.0026941382355503384, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,268,,"{'loss': 8.255223195728187, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0011403704786637511, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.006854254445665513, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=7.0, d_hidden=34.0, ar_reg=1.0875156216577142, learning_rate=0.0026910501074568207, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 268, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [268], 'd_hidden': [268], 'learning_rate': [268], 'num_hidden_layers': [268], 'seasonality_reg': [268], 'trend_reg': [268]}, 'vals': {'ar_reg': [1.0875156216577142], 'd_hidden': [34.0], 'learning_rate': [0.0026910501074568207], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.006854254445665513], 'trend_reg': [0.0011403704786637511]}}",,,0,2023-05-18 05:27:10.919,2023-05-18 05:28:02.434,8.255223195728187,"{'ar_reg': [1.0875156216577142], 'd_hidden': [34.0], 'learning_rate': [0.0026910501074568207], 'num_hidden_layers': [7.0], 'seasonality_reg': [0.006854254445665513], 'trend_reg': [0.0011403704786637511]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0011403704786637511, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.006854254445665513, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=7.0, d_hidden=34.0, ar_reg=1.0875156216577142, learning_rate=0.0026910501074568207, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,488,,"{'loss': 8.25536531173248, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=1.061582884269376, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=6.425089126389861, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=9.0, d_hidden=38.0, ar_reg=0.0006591065250540414, learning_rate=0.0026626346669256697, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 488, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [488], 'd_hidden': [488], 'learning_rate': [488], 'num_hidden_layers': [488], 'seasonality_reg': [488], 'trend_reg': [488]}, 'vals': {'ar_reg': [0.0006591065250540414], 'd_hidden': [38.0], 'learning_rate': [0.0026626346669256697], 'num_hidden_layers': [9.0], 'seasonality_reg': [6.425089126389861], 'trend_reg': [1.061582884269376]}}",,,0,2023-05-18 08:17:40.779,2023-05-18 08:18:21.231,8.25536531173248,"{'ar_reg': [0.0006591065250540414], 'd_hidden': [38.0], 'learning_rate': [0.0026626346669256697], 'num_hidden_layers': [9.0], 'seasonality_reg': [6.425089126389861], 'trend_reg': [1.061582884269376]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=1.061582884269376, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=6.425089126389861, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=9.0, d_hidden=38.0, ar_reg=0.0006591065250540414, learning_rate=0.0026626346669256697, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,750,,"{'loss': 8.25541632191619, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0008926576895180405, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=1.569382380954672, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=6.0, d_hidden=19.0, ar_reg=2.637210487499239, learning_rate=0.002659808081334413, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 750, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [750], 'd_hidden': [750], 'learning_rate': [750], 'num_hidden_layers': [750], 'seasonality_reg': [750], 'trend_reg': [750]}, 'vals': {'ar_reg': [2.637210487499239], 'd_hidden': [19.0], 'learning_rate': [0.002659808081334413], 'num_hidden_layers': [6.0], 'seasonality_reg': [1.569382380954672], 'trend_reg': [0.0008926576895180405]}}",,,0,2023-05-18 11:13:16.858,2023-05-18 11:13:56.426,8.25541632191619,"{'ar_reg': [2.637210487499239], 'd_hidden': [19.0], 'learning_rate': [0.002659808081334413], 'num_hidden_layers': [6.0], 'seasonality_reg': [1.569382380954672], 'trend_reg': [0.0008926576895180405]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.0008926576895180405, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=1.569382380954672, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=6.0, d_hidden=19.0, ar_reg=2.637210487499239, learning_rate=0.002659808081334413, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,653,,"{'loss': 8.255911137382176, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.039530012988041055, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.5679332758815296, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=9.0, d_hidden=37.0, ar_reg=0.00010655543972115653, learning_rate=0.0031984448278992053, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 653, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [653], 'd_hidden': [653], 'learning_rate': [653], 'num_hidden_layers': [653], 'seasonality_reg': [653], 'trend_reg': [653]}, 'vals': {'ar_reg': [0.00010655543972115653], 'd_hidden': [37.0], 'learning_rate': [0.0031984448278992053], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.5679332758815296], 'trend_reg': [0.039530012988041055]}}",,,0,2023-05-18 10:08:54.145,2023-05-18 10:09:34.158,8.255911137382176,"{'ar_reg': [0.00010655543972115653], 'd_hidden': [37.0], 'learning_rate': [0.0031984448278992053], 'num_hidden_layers': [9.0], 'seasonality_reg': [0.5679332758815296], 'trend_reg': [0.039530012988041055]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.039530012988041055, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.5679332758815296, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=9.0, d_hidden=37.0, ar_reg=0.00010655543972115653, learning_rate=0.0031984448278992053, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,401,,"{'loss': 8.256405030574538, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.008532102001712729, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=4.638258939605801, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=29.0, ar_reg=3.624793869962761, learning_rate=0.002609249424448066, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 401, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [401], 'd_hidden': [401], 'learning_rate': [401], 'num_hidden_layers': [401], 'seasonality_reg': [401], 'trend_reg': [401]}, 'vals': {'ar_reg': [3.624793869962761], 'd_hidden': [29.0], 'learning_rate': [0.002609249424448066], 'num_hidden_layers': [3.0], 'seasonality_reg': [4.638258939605801], 'trend_reg': [0.008532102001712729]}}",,,0,2023-05-18 07:11:48.332,2023-05-18 07:12:36.960,8.256405030574538,"{'ar_reg': [3.624793869962761], 'd_hidden': [29.0], 'learning_rate': [0.002609249424448066], 'num_hidden_layers': [3.0], 'seasonality_reg': [4.638258939605801], 'trend_reg': [0.008532102001712729]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.008532102001712729, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=4.638258939605801, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=3.0, d_hidden=29.0, ar_reg=3.624793869962761, learning_rate=0.002609249424448066, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,50,,"{'loss': 8.256431636501713, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=2.542987125825513, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.0018620152311755703, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=14.0, d_hidden=37.0, ar_reg=0.15234136024734768, learning_rate=0.0032242836037514096, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 50, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [50], 'd_hidden': [50], 'learning_rate': [50], 'num_hidden_layers': [50], 'seasonality_reg': [50], 'trend_reg': [50]}, 'vals': {'ar_reg': [0.15234136024734768], 'd_hidden': [37.0], 'learning_rate': [0.0032242836037514096], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.0018620152311755703], 'trend_reg': [2.542987125825513]}}",,,0,2023-05-18 02:40:04.792,2023-05-18 02:41:01.679,8.256431636501713,"{'ar_reg': [0.15234136024734768], 'd_hidden': [37.0], 'learning_rate': [0.0032242836037514096], 'num_hidden_layers': [14.0], 'seasonality_reg': [0.0018620152311755703], 'trend_reg': [2.542987125825513]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=2.542987125825513, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.0018620152311755703, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=14.0, d_hidden=37.0, ar_reg=0.15234136024734768, learning_rate=0.0032242836037514096, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
2,169,,"{'loss': 8.256816562164259, 'status': 'ok', 'parameters': 'growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.000980567331835999, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.0005683318425682186, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=10.0, d_hidden=13.0, ar_reg=1.4166615247338705, learning_rate=0.003205696781193086, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, '}","{'tid': 169, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'ar_reg': [169], 'd_hidden': [169], 'learning_rate': [169], 'num_hidden_layers': [169], 'seasonality_reg': [169], 'trend_reg': [169]}, 'vals': {'ar_reg': [1.4166615247338705], 'd_hidden': [13.0], 'learning_rate': [0.003205696781193086], 'num_hidden_layers': [10.0], 'seasonality_reg': [0.0005683318425682186], 'trend_reg': [0.000980567331835999]}}",,,0,2023-05-18 04:14:33.179,2023-05-18 04:15:20.769,8.256816562164259,"{'ar_reg': [1.4166615247338705], 'd_hidden': [13.0], 'learning_rate': [0.003205696781193086], 'num_hidden_layers': [10.0], 'seasonality_reg': [0.0005683318425682186], 'trend_reg': [0.000980567331835999]}","growth=linear, changepoints=None, n_changepoints=10, changepoints_range=0.8, trend_reg=0.000980567331835999, trend_reg_threshold=False, trend_global_local=global, yearly_seasonality=auto, weekly_seasonality=auto, daily_seasonality=auto, seasonality_mode=additive, seasonality_reg=0.0005683318425682186, season_global_local=global, n_forecasts=1, n_lags=0, num_hidden_layers=10.0, d_hidden=13.0, ar_reg=1.4166615247338705, learning_rate=0.003205696781193086, epochs=None, batch_size=None, loss_func=Huber, optimizer=AdamW, newer_samples_weight=2, newer_samples_start=0.0, quantiles=[], impute_missing=True, impute_linear=10, impute_rolling=10, drop_missing=False, collect_metrics=True, normalize=auto, global_normalization=False, global_time_normalization=True, unknown_data_normalization=False, accelerator=None, trainer_config={}, prediction_frequency=None, "
