ds,y,AWND_x,PRCP_x,SNWD_x,SNOW_x,TMAX_x,TMIN_x,AWND_y,PRCP_y,SNWD_y,SNOW_y,TMAX_y,TMIN_y
2018-05-17,37,6.04,0.0,0.0,0.0,84.0,65.0,6.04,0.0,0.0,0.0,84.0,65.0
2018-05-18,51,3.8,0.0,0.0,0.0,88.0,63.0,3.8,0.0,0.0,0.0,88.0,63.0
2018-05-19,46,6.04,0.0,0.0,0.0,92.0,68.0,6.04,0.0,0.0,0.0,92.0,68.0
2018-05-20,47,6.93,0.09,0.0,0.0,91.0,69.0,6.93,0.09,0.0,0.0,91.0,69.0
2018-05-21,43,4.47,0.35,0.0,0.0,82.0,69.0,4.47,0.35,0.0,0.0,82.0,69.0
2018-05-22,44,2.01,0.71,0.0,0.0,84.0,69.0,2.01,0.71,0.0,0.0,84.0,69.0
2018-05-23,52,3.58,0.9,0.0,0.0,88.0,67.0,3.58,0.9,0.0,0.0,88.0,67.0
2018-05-24,51,2.91,0.0,0.0,0.0,88.0,66.0,2.91,0.0,0.0,0.0,88.0,66.0
2018-05-25,52,5.14,0.0,0.0,0.0,87.0,68.0,5.14,0.0,0.0,0.0,87.0,68.0
2018-05-26,51,4.03,0.0,0.0,0.0,86.0,67.0,4.03,0.0,0.0,0.0,86.0,67.0
2018-05-27,44,3.36,0.0,0.0,0.0,89.0,67.0,3.36,0.0,0.0,0.0,89.0,67.0
2018-05-28,43,6.71,0.0,0.0,0.0,91.0,71.0,6.71,0.0,0.0,0.0,91.0,71.0
2018-05-29,51,5.37,0.0,0.0,0.0,88.0,70.0,5.37,0.0,0.0,0.0,88.0,70.0
2018-05-30,50,8.72,0.0,0.0,0.0,92.0,71.0,8.72,0.0,0.0,0.0,92.0,71.0
2018-05-31,49,10.51,0.0,0.0,0.0,90.0,73.0,10.51,0.0,0.0,0.0,90.0,73.0
2018-06-01,71,8.5,1.2,0.0,0.0,92.0,72.0,8.5,1.2,0.0,0.0,92.0,72.0
2018-06-02,52,6.04,0.0,0.0,0.0,93.0,71.0,6.04,0.0,0.0,0.0,93.0,71.0
2018-06-03,50,9.17,0.0,0.0,0.0,86.0,67.0,9.17,0.0,0.0,0.0,86.0,67.0
2018-06-04,35,3.36,0.0,0.0,0.0,86.0,62.0,3.36,0.0,0.0,0.0,86.0,62.0
2018-06-05,45,4.03,0.0,0.0,0.0,88.0,67.0,4.03,0.0,0.0,0.0,88.0,67.0
2018-06-06,51,3.13,0.0,0.0,0.0,89.0,65.0,3.13,0.0,0.0,0.0,89.0,65.0
2018-06-07,50,3.8,0.0,0.0,0.0,91.0,67.0,3.8,0.0,0.0,0.0,91.0,67.0
2018-06-08,44,5.59,0.0,0.0,0.0,90.0,71.0,5.59,0.0,0.0,0.0,90.0,71.0
2018-06-09,49,4.7,0.0,0.0,0.0,91.0,68.0,4.7,0.0,0.0,0.0,91.0,68.0
2018-06-10,45,8.28,0.0,0.0,0.0,92.0,68.0,8.28,0.0,0.0,0.0,92.0,68.0
2018-06-11,40,8.5,0.0,0.0,0.0,89.0,71.0,8.5,0.0,0.0,0.0,89.0,71.0
2018-06-12,43,7.83,0.0,0.0,0.0,92.0,72.0,7.83,0.0,0.0,0.0,92.0,72.0
2018-06-13,40,7.16,0.74,0.0,0.0,92.0,71.0,7.16,0.74,0.0,0.0,92.0,71.0
2018-06-14,38,5.37,0.0,0.0,0.0,93.0,69.0,5.37,0.0,0.0,0.0,93.0,69.0
2018-06-15,51,5.59,0.0,0.0,0.0,92.0,73.0,5.59,0.0,0.0,0.0,92.0,73.0
2018-06-16,41,5.82,0.0,0.0,0.0,93.0,74.0,5.82,0.0,0.0,0.0,93.0,74.0
2018-06-17,35,6.71,0.0,0.0,0.0,91.0,74.0,6.71,0.0,0.0,0.0,91.0,74.0
2018-06-18,52,6.71,0.4,0.0,0.0,89.0,72.0,6.71,0.4,0.0,0.0,89.0,72.0
2018-06-19,51,7.16,0.0,0.0,0.0,88.0,69.0,7.16,0.0,0.0,0.0,88.0,69.0
2018-06-20,40,5.82,0.1,0.0,0.0,80.0,71.0,5.82,0.1,0.0,0.0,80.0,71.0
2018-06-21,39,10.29,0.0,0.0,0.0,92.0,72.0,10.29,0.0,0.0,0.0,92.0,72.0
2018-06-22,51,8.05,0.0,0.0,0.0,93.0,70.0,8.05,0.0,0.0,0.0,93.0,70.0
2018-06-23,38,6.71,0.39,0.0,0.0,88.0,70.0,6.71,0.39,0.0,0.0,88.0,70.0
2018-06-24,49,9.62,0.03,0.0,0.0,90.0,70.0,9.62,0.03,0.0,0.0,90.0,70.0
2018-06-25,42,7.61,0.0,0.0,0.0,91.0,68.0,7.61,0.0,0.0,0.0,91.0,68.0
2018-06-26,40,10.96,0.0,0.0,0.0,94.0,77.0,10.96,0.0,0.0,0.0,94.0,77.0
2018-06-27,47,11.18,0.0,0.0,0.0,96.0,78.0,11.18,0.0,0.0,0.0,96.0,78.0
2018-06-28,35,8.95,0.0,0.0,0.0,97.0,75.0,8.95,0.0,0.0,0.0,97.0,75.0
2018-06-29,43,9.84,0.0,0.0,0.0,94.0,72.0,9.84,0.0,0.0,0.0,94.0,72.0
2018-06-30,45,6.49,0.0,0.0,0.0,96.0,75.0,6.49,0.0,0.0,0.0,96.0,75.0
2018-07-01,48,6.93,0.01,0.0,0.0,96.0,74.0,6.93,0.01,0.0,0.0,96.0,74.0
2018-07-02,43,3.36,0.0,0.0,0.0,95.0,75.0,3.36,0.0,0.0,0.0,95.0,75.0
2018-07-03,42,8.72,0.0,0.0,0.0,93.0,76.0,8.72,0.0,0.0,0.0,93.0,76.0
2018-07-04,42,7.83,0.0,0.0,0.0,94.0,75.0,7.83,0.0,0.0,0.0,94.0,75.0
2018-07-05,42,7.16,0.01,0.0,0.0,95.0,77.0,7.16,0.01,0.0,0.0,95.0,77.0
2018-07-06,48,6.71,0.02,0.0,0.0,96.0,72.0,6.71,0.02,0.0,0.0,96.0,72.0
2018-07-07,46,9.84,0.0,0.0,0.0,93.0,72.0,9.84,0.0,0.0,0.0,93.0,72.0
2018-07-08,24,7.61,0.0,0.0,0.0,92.0,73.0,7.61,0.0,0.0,0.0,92.0,73.0
2018-07-09,43,4.7,0.0,0.0,0.0,91.0,71.0,4.7,0.0,0.0,0.0,91.0,71.0
2018-07-10,35,4.25,0.0,0.0,0.0,94.0,73.0,4.25,0.0,0.0,0.0,94.0,73.0
2018-07-11,39,4.92,0.0,0.0,0.0,96.0,75.0,4.92,0.0,0.0,0.0,96.0,75.0
2018-07-12,45,4.25,0.0,0.0,0.0,97.0,75.0,4.25,0.0,0.0,0.0,97.0,75.0
2018-07-13,37,5.59,0.0,0.0,0.0,99.0,75.0,5.59,0.0,0.0,0.0,99.0,75.0
2018-07-14,39,7.83,0.01,0.0,0.0,100.0,75.0,7.83,0.01,0.0,0.0,100.0,75.0
2018-07-15,45,8.28,0.67,0.0,0.0,101.0,74.0,8.28,0.67,0.0,0.0,101.0,74.0
2018-07-16,46,5.14,0.0,0.0,0.0,93.0,74.0,5.14,0.0,0.0,0.0,93.0,74.0
2018-07-17,36,4.47,1.08,0.0,0.0,96.0,74.0,4.47,1.08,0.0,0.0,96.0,74.0
2018-07-18,43,4.03,0.09,0.0,0.0,86.0,73.0,4.03,0.09,0.0,0.0,86.0,73.0
2018-07-19,56,4.7,0.0,0.0,0.0,97.0,75.0,4.7,0.0,0.0,0.0,97.0,75.0
2018-07-20,52,8.05,0.17,0.0,0.0,97.0,76.0,8.05,0.17,0.0,0.0,97.0,76.0
2018-07-21,35,6.93,0.48,0.0,0.0,95.0,73.0,6.93,0.48,0.0,0.0,95.0,73.0
2018-07-22,30,6.49,0.0,0.0,0.0,93.0,69.0,6.49,0.0,0.0,0.0,93.0,69.0
2018-07-23,41,7.61,0.0,0.0,0.0,89.0,72.0,7.61,0.0,0.0,0.0,89.0,72.0
2018-07-24,45,3.36,0.0,0.0,0.0,93.0,70.0,3.36,0.0,0.0,0.0,93.0,70.0
2018-07-25,48,3.13,0.0,0.0,0.0,93.0,72.0,3.13,0.0,0.0,0.0,93.0,72.0
2018-07-26,29,7.61,0.45,0.0,0.0,96.0,69.0,7.61,0.45,0.0,0.0,96.0,69.0
2018-07-27,43,5.82,0.01,0.0,0.0,86.0,70.0,5.82,0.01,0.0,0.0,86.0,70.0
2018-07-28,49,3.36,0.21,0.0,0.0,79.0,71.0,3.36,0.21,0.0,0.0,79.0,71.0
2018-07-29,44,3.8,0.0,0.0,0.0,84.0,70.0,3.8,0.0,0.0,0.0,84.0,70.0
2018-07-30,47,4.25,0.08,0.0,0.0,80.0,69.0,4.25,0.08,0.0,0.0,80.0,69.0
2018-07-31,44,6.04,0.0,0.0,0.0,86.0,67.0,6.04,0.0,0.0,0.0,86.0,67.0
2018-08-01,70,5.59,0.0,0.0,0.0,88.0,65.0,5.59,0.0,0.0,0.0,88.0,65.0
2018-08-02,54,2.68,0.0,0.0,0.0,90.0,65.0,2.68,0.0,0.0,0.0,90.0,65.0
2018-08-03,54,3.8,0.0,0.0,0.0,90.0,67.0,3.8,0.0,0.0,0.0,90.0,67.0
2018-08-04,46,6.49,0.0,0.0,0.0,91.0,70.0,6.49,0.0,0.0,0.0,91.0,70.0
2018-08-05,52,6.04,0.0,0.0,0.0,94.0,73.0,6.04,0.0,0.0,0.0,94.0,73.0
2018-08-06,46,7.16,0.0,0.0,0.0,96.0,72.0,7.16,0.0,0.0,0.0,96.0,72.0
2018-08-07,44,10.07,0.6,0.0,0.0,97.0,71.0,10.07,0.6,0.0,0.0,97.0,71.0
2018-08-08,43,5.59,0.5,0.0,0.0,86.0,70.0,5.59,0.5,0.0,0.0,86.0,70.0
2018-08-09,58,6.04,1.58,0.0,0.0,82.0,70.0,6.04,1.58,0.0,0.0,82.0,70.0
2018-08-10,62,5.14,0.0,0.0,0.0,93.0,69.0,5.14,0.0,0.0,0.0,93.0,69.0
2018-08-11,47,4.92,0.0,0.0,0.0,95.0,71.0,4.92,0.0,0.0,0.0,95.0,71.0
2018-08-12,44,4.25,0.01,0.0,0.0,91.0,71.0,4.25,0.01,0.0,0.0,91.0,71.0
2018-08-13,52,3.8,0.02,0.0,0.0,81.0,71.0,3.8,0.02,0.0,0.0,81.0,71.0
2018-08-14,58,5.14,0.02,0.0,0.0,86.0,71.0,5.14,0.02,0.0,0.0,86.0,71.0
2018-08-15,54,7.61,0.02,0.0,0.0,86.0,74.0,7.61,0.02,0.0,0.0,86.0,74.0
2018-08-16,53,8.95,0.0,0.0,0.0,94.0,76.0,8.95,0.0,0.0,0.0,94.0,76.0
2018-08-17,39,6.93,2.26,0.0,0.0,84.0,69.0,6.93,2.26,0.0,0.0,84.0,69.0
2018-08-18,45,3.8,1.26,0.0,0.0,88.0,70.0,3.8,1.26,0.0,0.0,88.0,70.0
2018-08-19,40,5.82,0.25,0.0,0.0,87.0,71.0,5.82,0.25,0.0,0.0,87.0,71.0
2018-08-20,55,8.72,0.07,0.0,0.0,90.0,70.0,8.72,0.07,0.0,0.0,90.0,70.0
2018-08-21,42,8.05,0.0,0.0,0.0,84.0,66.0,8.05,0.0,0.0,0.0,84.0,66.0
2018-08-22,55,5.59,0.0,0.0,0.0,87.0,68.0,5.59,0.0,0.0,0.0,87.0,68.0
2018-08-23,49,5.14,0.0,0.0,0.0,83.0,66.0,5.14,0.0,0.0,0.0,83.0,66.0
2018-08-24,43,5.37,0.0,0.0,0.0,90.0,65.0,5.37,0.0,0.0,0.0,90.0,65.0
2018-08-25,40,4.92,0.0,0.0,0.0,93.0,69.0,4.92,0.0,0.0,0.0,93.0,69.0
2018-08-26,42,5.14,0.0,0.0,0.0,91.0,71.0,5.14,0.0,0.0,0.0,91.0,71.0
2018-08-27,36,7.61,0.0,0.0,0.0,91.0,72.0,7.61,0.0,0.0,0.0,91.0,72.0
2018-08-28,44,6.93,0.0,0.0,0.0,91.0,73.0,6.93,0.0,0.0,0.0,91.0,73.0
2018-08-29,42,6.71,0.0,0.0,0.0,90.0,74.0,6.71,0.0,0.0,0.0,90.0,74.0
2018-08-30,49,4.92,0.0,0.0,0.0,91.0,72.0,4.92,0.0,0.0,0.0,91.0,72.0
2018-08-31,41,4.92,0.0,0.0,0.0,92.0,70.0,4.92,0.0,0.0,0.0,92.0,70.0
2018-09-01,55,6.26,0.0,0.0,0.0,90.0,71.0,6.26,0.0,0.0,0.0,90.0,71.0
2018-09-02,41,7.61,0.0,0.0,0.0,90.0,72.0,7.61,0.0,0.0,0.0,90.0,72.0
2018-09-03,37,8.5,0.0,0.0,0.0,92.0,72.0,8.5,0.0,0.0,0.0,92.0,72.0
2018-09-04,39,7.16,0.0,0.0,0.0,91.0,72.0,7.16,0.0,0.0,0.0,91.0,72.0
2018-09-05,47,6.71,0.0,0.0,0.0,91.0,71.0,6.71,0.0,0.0,0.0,91.0,71.0
2018-09-06,33,8.5,0.48,0.0,0.0,80.0,73.0,8.5,0.48,0.0,0.0,80.0,73.0
2018-09-07,50,5.82,2.49,0.0,0.0,81.0,73.0,5.82,2.49,0.0,0.0,81.0,73.0
2018-09-08,55,5.14,0.27,0.0,0.0,87.0,72.0,5.14,0.27,0.0,0.0,87.0,72.0
2018-09-09,36,7.16,0.09,0.0,0.0,75.0,67.0,7.16,0.09,0.0,0.0,75.0,67.0
2018-09-10,53,6.93,0.0,0.0,0.0,79.0,65.0,6.93,0.0,0.0,0.0,79.0,65.0
2018-09-11,43,6.26,0.0,0.0,0.0,76.0,65.0,6.26,0.0,0.0,0.0,76.0,65.0
2018-09-12,54,5.37,0.01,0.0,0.0,78.0,67.0,5.37,0.01,0.0,0.0,78.0,67.0
2018-09-13,42,3.36,0.0,0.0,0.0,88.0,65.0,3.36,0.0,0.0,0.0,88.0,65.0
2018-09-14,45,4.03,0.0,0.0,0.0,91.0,71.0,4.03,0.0,0.0,0.0,91.0,71.0
2018-09-15,54,5.82,0.0,0.0,0.0,91.0,72.0,5.82,0.0,0.0,0.0,91.0,72.0
2018-09-16,52,4.7,0.0,0.0,0.0,92.0,71.0,4.7,0.0,0.0,0.0,92.0,71.0
2018-09-17,53,2.01,0.0,0.0,0.0,93.0,73.0,2.01,0.0,0.0,0.0,93.0,73.0
2018-09-18,47,2.24,0.0,0.0,0.0,95.0,71.0,2.24,0.0,0.0,0.0,95.0,71.0
2018-09-19,38,2.46,0.0,0.0,0.0,94.0,73.0,2.46,0.0,0.0,0.0,94.0,73.0
2018-09-20,59,5.14,0.0,0.0,0.0,93.0,73.0,5.14,0.0,0.0,0.0,93.0,73.0
2018-09-21,60,6.49,0.94,0.0,0.0,92.0,71.0,6.49,0.94,0.0,0.0,92.0,71.0
2018-09-22,31,10.07,1.79,0.0,0.0,71.0,62.0,10.07,1.79,0.0,0.0,71.0,62.0
2018-09-23,39,7.38,0.26,0.0,0.0,67.0,63.0,7.38,0.26,0.0,0.0,67.0,63.0
2018-09-24,51,2.91,0.05,0.0,0.0,81.0,65.0,2.91,0.05,0.0,0.0,81.0,65.0
2018-09-25,45,5.37,0.23,0.0,0.0,87.0,68.0,5.37,0.23,0.0,0.0,87.0,68.0
2018-09-26,47,8.05,0.03,0.0,0.0,73.0,60.0,8.05,0.03,0.0,0.0,73.0,60.0
2018-09-27,41,5.59,0.38,0.0,0.0,65.0,56.0,5.59,0.38,0.0,0.0,65.0,56.0
2018-09-28,32,2.46,0.0,0.0,0.0,74.0,54.0,2.46,0.0,0.0,0.0,74.0,54.0
2018-09-29,42,2.01,0.0,0.0,0.0,78.0,55.0,2.01,0.0,0.0,0.0,78.0,55.0
2018-09-30,45,2.46,0.0,0.0,0.0,83.0,58.0,2.46,0.0,0.0,0.0,83.0,58.0
2018-10-01,64,2.91,0.0,0.0,0.0,85.0,69.0,2.91,0.0,0.0,0.0,85.0,69.0
2018-10-02,49,3.58,0.0,0.0,0.0,88.0,67.0,3.58,0.0,0.0,0.0,88.0,67.0
2018-10-03,44,6.93,0.0,0.0,0.0,88.0,69.0,6.93,0.0,0.0,0.0,88.0,69.0
2018-10-04,34,5.14,0.0,0.0,0.0,89.0,69.0,5.14,0.0,0.0,0.0,89.0,69.0
2018-10-05,62,6.71,0.0,0.0,0.0,89.0,70.0,6.71,0.0,0.0,0.0,89.0,70.0
2018-10-06,41,5.37,0.0,0.0,0.0,87.0,68.0,5.37,0.0,0.0,0.0,87.0,68.0
2018-10-07,41,4.92,0.08,0.0,0.0,87.0,70.0,4.92,0.08,0.0,0.0,87.0,70.0
2018-10-08,56,8.05,0.0,0.0,0.0,88.0,67.0,8.05,0.0,0.0,0.0,88.0,67.0
2018-10-09,42,8.28,1.45,0.0,0.0,85.0,69.0,8.28,1.45,0.0,0.0,85.0,69.0
2018-10-10,48,10.51,0.0,0.0,0.0,79.0,58.0,10.51,0.0,0.0,0.0,79.0,58.0
2018-10-11,54,6.93,0.0,0.0,0.0,69.0,50.0,6.93,0.0,0.0,0.0,69.0,50.0
2018-10-12,33,4.92,0.01,0.0,0.0,62.0,49.0,4.92,0.01,0.0,0.0,62.0,49.0
2018-10-13,30,8.72,0.94,0.0,0.0,59.0,55.0,8.72,0.94,0.0,0.0,59.0,55.0
2018-10-14,38,4.25,0.63,0.0,0.0,70.0,59.0,4.25,0.63,0.0,0.0,70.0,59.0
2018-10-15,44,11.86,1.76,0.0,0.0,63.0,46.0,11.86,1.76,0.0,0.0,63.0,46.0
2018-10-16,42,8.5,0.1,0.0,0.0,50.0,45.0,8.5,0.1,0.0,0.0,50.0,45.0
2018-10-17,49,6.04,0.0,0.0,0.0,69.0,46.0,6.04,0.0,0.0,0.0,69.0,46.0
2018-10-18,44,7.38,0.0,0.0,0.0,64.0,49.0,7.38,0.0,0.0,0.0,64.0,49.0
2018-10-19,47,3.13,0.95,0.0,0.0,66.0,47.0,3.13,0.95,0.0,0.0,66.0,47.0
2018-10-20,45,7.16,0.15,0.0,0.0,72.0,51.0,7.16,0.15,0.0,0.0,72.0,51.0
2018-10-21,31,6.49,0.0,0.0,0.0,59.0,39.0,6.49,0.0,0.0,0.0,59.0,39.0
2018-10-22,36,1.79,0.0,0.0,0.0,64.0,36.0,1.79,0.0,0.0,0.0,64.0,36.0
2018-10-23,44,2.24,0.0,0.0,0.0,70.0,45.0,2.24,0.0,0.0,0.0,70.0,45.0
2018-10-24,46,7.83,0.0,0.0,0.0,67.0,46.0,7.83,0.0,0.0,0.0,67.0,46.0
2018-10-25,63,8.28,0.61,0.0,0.0,55.0,49.0,8.28,0.61,0.0,0.0,55.0,49.0
2018-10-26,45,10.51,0.0,0.0,0.0,60.0,45.0,10.51,0.0,0.0,0.0,60.0,45.0
2018-10-27,49,4.03,0.0,0.0,0.0,75.0,43.0,4.03,0.0,0.0,0.0,75.0,43.0
2018-10-28,46,6.49,0.0,0.0,0.0,81.0,48.0,6.49,0.0,0.0,0.0,81.0,48.0
2018-10-29,58,3.58,0.0,0.0,0.0,74.0,47.0,3.58,0.0,0.0,0.0,74.0,47.0
2018-10-30,49,6.93,0.0,0.0,0.0,80.0,53.0,6.93,0.0,0.0,0.0,80.0,53.0
2018-10-31,39,10.07,1.53,0.0,0.0,79.0,58.0,10.07,1.53,0.0,0.0,79.0,58.0
2018-11-01,49,10.51,0.09,0.0,0.0,58.0,47.0,10.51,0.09,0.0,0.0,58.0,47.0
2018-11-02,42,5.82,0.01,0.0,0.0,62.0,41.0,5.82,0.01,0.0,0.0,62.0,41.0
2018-11-03,40,7.16,0.0,0.0,0.0,70.0,40.0,7.16,0.0,0.0,0.0,70.0,40.0
2018-11-04,47,8.72,0.48,0.0,0.0,67.0,44.0,8.72,0.48,0.0,0.0,67.0,44.0
2018-11-05,43,4.7,0.8,0.0,0.0,65.0,43.0,4.7,0.8,0.0,0.0,65.0,43.0
2018-11-06,46,4.7,0.0,0.0,0.0,67.0,50.0,4.7,0.0,0.0,0.0,67.0,50.0
2018-11-07,52,11.41,0.21,0.0,0.0,61.0,51.0,11.41,0.21,0.0,0.0,61.0,51.0
2018-11-08,42,11.41,0.01,0.0,0.0,57.0,45.0,11.41,0.01,0.0,0.0,57.0,45.0
2018-11-09,34,10.51,0.03,0.0,0.0,55.0,35.0,10.51,0.03,0.0,0.0,55.0,35.0
2018-11-10,29,7.83,0.0,0.0,0.0,42.0,26.0,7.83,0.0,0.0,0.0,42.0,26.0
2018-11-11,35,4.92,0.0,0.0,0.0,47.0,35.0,4.92,0.0,0.0,0.0,47.0,35.0
2018-11-12,37,10.29,0.87,0.0,0.0,45.0,35.0,10.29,0.87,0.0,0.0,45.0,35.0
2018-11-13,38,12.3,0.0,0.0,0.0,42.0,31.0,12.3,0.0,0.0,0.0,42.0,31.0
2018-11-14,43,9.62,0.02,0.0,0.2,34.0,28.0,9.62,0.02,0.0,0.2,34.0,28.0
2018-11-15,43,5.82,0.0,0.0,0.0,51.0,24.0,5.82,0.0,0.0,0.0,51.0,24.0
2018-11-16,41,3.58,0.0,0.0,0.0,64.0,32.0,3.58,0.0,0.0,0.0,64.0,32.0
2018-11-17,43,5.82,0.0,0.0,0.0,68.0,32.0,5.82,0.0,0.0,0.0,68.0,32.0
2018-11-18,35,4.92,0.02,0.0,0.0,56.0,41.0,4.92,0.02,0.0,0.0,56.0,41.0
2018-11-19,34,8.28,0.0,0.0,0.0,48.0,34.0,8.28,0.0,0.0,0.0,48.0,34.0
2018-11-20,50,5.37,0.0,0.0,0.0,52.0,31.0,5.37,0.0,0.0,0.0,52.0,31.0
2018-11-21,56,2.46,0.0,0.0,0.0,57.0,28.0,2.46,0.0,0.0,0.0,57.0,28.0
2018-11-22,34,3.58,0.0,0.0,0.0,60.0,31.0,3.58,0.0,0.0,0.0,60.0,31.0
2018-11-23,33,4.47,0.29,0.0,0.0,52.0,40.0,4.47,0.29,0.0,0.0,52.0,40.0
2018-11-24,51,5.82,0.0,0.0,0.0,68.0,45.0,5.82,0.0,0.0,0.0,68.0,45.0
2018-11-25,50,14.32,0.0,0.0,0.0,67.0,36.0,14.32,0.0,0.0,0.0,67.0,36.0
2018-11-26,45,13.65,0.0,0.0,0.0,45.0,31.0,13.65,0.0,0.0,0.0,45.0,31.0
2018-11-27,38,4.03,0.0,0.0,0.0,52.0,25.0,4.03,0.0,0.0,0.0,52.0,25.0
2018-11-28,43,7.61,0.0,0.0,0.0,59.0,28.0,7.61,0.0,0.0,0.0,59.0,28.0
2018-11-29,61,11.86,0.0,0.0,0.0,68.0,52.0,11.86,0.0,0.0,0.0,68.0,52.0
2018-11-30,54,8.28,1.75,0.0,0.0,72.0,63.0,8.28,1.75,0.0,0.0,72.0,63.0
2018-12-01,45,12.75,0.11,0.0,0.0,70.0,51.0,12.75,0.11,0.0,0.0,70.0,51.0
2018-12-02,38,10.29,0.0,0.0,0.0,61.0,40.0,10.29,0.0,0.0,0.0,61.0,40.0
2018-12-03,48,8.5,0.0,0.0,0.0,49.0,32.0,8.5,0.0,0.0,0.0,49.0,32.0
2018-12-04,31,8.28,0.0,0.0,0.0,43.0,30.0,8.28,0.0,0.0,0.0,43.0,30.0
2018-12-05,35,4.92,0.0,0.0,0.0,50.0,26.0,4.92,0.0,0.0,0.0,50.0,26.0
2018-12-06,29,3.58,0.33,0.0,0.0,41.0,32.0,3.58,0.33,0.0,0.0,41.0,32.0
2018-12-07,37,10.96,0.28,0.0,0.0,40.0,36.0,10.96,0.28,0.0,0.0,40.0,36.0
2018-12-08,40,14.99,1.27,0.0,0.0,36.0,32.0,14.99,1.27,0.0,0.0,36.0,32.0
2018-12-09,31,10.29,0.03,0.0,0.0,46.0,31.0,10.29,0.03,0.0,0.0,46.0,31.0
2018-12-10,35,4.92,0.0,0.0,0.0,47.0,25.0,4.92,0.0,0.0,0.0,47.0,25.0
2018-12-11,40,7.83,0.0,0.0,0.0,57.0,23.0,7.83,0.0,0.0,0.0,57.0,23.0
2018-12-12,46,7.16,0.01,0.0,0.0,50.0,43.0,7.16,0.01,0.0,0.0,50.0,43.0
2018-12-13,28,7.16,4.06,0.0,0.0,55.0,48.0,7.16,4.06,0.0,0.0,55.0,48.0
2018-12-14,35,10.07,1.71,0.0,0.0,54.0,48.0,10.07,1.71,0.0,0.0,54.0,48.0
2018-12-15,29,8.5,0.0,0.0,0.0,50.0,39.0,8.5,0.0,0.0,0.0,50.0,39.0
2018-12-16,28,1.79,0.0,0.0,0.0,59.0,38.0,1.79,0.0,0.0,0.0,59.0,38.0
2018-12-17,31,2.91,0.0,0.0,0.0,60.0,35.0,2.91,0.0,0.0,0.0,60.0,35.0
2018-12-18,33,3.13,0.0,0.0,0.0,58.0,35.0,3.13,0.0,0.0,0.0,58.0,35.0
2018-12-19,47,4.47,0.19,0.0,0.0,52.0,43.0,4.47,0.19,0.0,0.0,52.0,43.0
2018-12-20,47,12.53,0.0,0.0,0.0,58.0,43.0,12.53,0.0,0.0,0.0,58.0,43.0
2018-12-21,41,11.63,0.0,0.0,0.0,54.0,34.0,11.63,0.0,0.0,0.0,54.0,34.0
2018-12-22,36,5.14,0.0,0.0,0.0,62.0,30.0,5.14,0.0,0.0,0.0,62.0,30.0
2018-12-23,46,8.05,0.0,0.0,0.0,55.0,36.0,8.05,0.0,0.0,0.0,55.0,36.0
2018-12-24,35,5.82,0.0,0.0,0.0,53.0,28.0,5.82,0.0,0.0,0.0,53.0,28.0
2018-12-25,35,4.25,0.0,0.0,0.0,59.0,43.0,4.25,0.0,0.0,0.0,59.0,43.0
2018-12-26,36,11.41,0.11,0.0,0.0,67.0,48.0,11.41,0.11,0.0,0.0,67.0,48.0
2018-12-27,46,12.75,0.93,0.0,0.0,62.0,50.0,12.75,0.93,0.0,0.0,62.0,50.0
2018-12-28,40,10.74,0.0,0.0,0.0,50.0,34.0,10.74,0.0,0.0,0.0,50.0,34.0
2018-12-29,33,7.38,0.0,0.0,0.0,41.0,29.0,7.38,0.0,0.0,0.0,41.0,29.0
2018-12-30,32,4.25,0.51,0.0,0.0,45.0,33.0,4.25,0.51,0.0,0.0,45.0,33.0
2018-12-31,40,7.38,0.78,0.0,0.0,54.0,43.0,7.38,0.78,0.0,0.0,54.0,43.0
2019-01-01,36,5.59,0.0,0.0,0.0,47.0,36.0,5.59,0.0,0.0,0.0,47.0,36.0
2019-01-02,38,5.59,0.35,0.0,0.0,41.0,38.0,5.59,0.35,0.0,0.0,41.0,38.0
2019-01-03,39,8.95,0.55,0.0,0.0,43.0,39.0,8.95,0.55,0.0,0.0,43.0,39.0
2019-01-04,35,8.05,0.06,0.0,0.0,48.0,37.0,8.05,0.06,0.0,0.0,48.0,37.0
2019-01-05,37,3.8,0.0,0.0,0.0,62.0,32.0,3.8,0.0,0.0,0.0,62.0,32.0
2019-01-06,28,5.14,0.0,0.0,0.0,67.0,36.0,5.14,0.0,0.0,0.0,67.0,36.0
2019-01-07,57,11.18,0.0,0.0,0.0,64.0,52.0,11.18,0.0,0.0,0.0,64.0,52.0
2019-01-08,39,8.05,0.0,0.0,0.0,68.0,46.0,8.05,0.0,0.0,0.0,68.0,46.0
2019-01-09,55,10.07,0.0,0.0,0.0,55.0,36.0,10.07,0.0,0.0,0.0,55.0,36.0
2019-01-10,35,4.92,0.0,0.0,0.0,41.0,28.0,4.92,0.0,0.0,0.0,41.0,28.0
2019-01-11,37,7.83,0.08,0.0,0.0,39.0,36.0,7.83,0.08,0.0,0.0,39.0,36.0
2019-01-12,27,7.38,0.44,0.0,0.0,47.0,37.0,7.38,0.44,0.0,0.0,47.0,37.0
2019-01-13,29,10.51,0.0,0.0,0.0,41.0,38.0,10.51,0.0,0.0,0.0,41.0,38.0
2019-01-14,32,4.92,0.0,0.0,0.0,42.0,37.0,4.92,0.0,0.0,0.0,42.0,37.0
2019-01-15,51,5.59,0.0,0.0,0.0,46.0,35.0,5.59,0.0,0.0,0.0,46.0,35.0
